SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,LATITUDE,LONGITUDE
PAST SALE,December-24-2019,Condo/Co-op,1501 Ben Sawyer Blvd #1503,Mount Pleasant,SC,29464,164000,2,1,Marsh Grass Condominiums,750,,1975,285,219,285,Sold,http://www.redfin.com/SC/Mt-Pleasant/1501-Ben-Sawyer-Blvd-29464/unit-1503/home/68906842,Charleston Trident MLS,19028368,32.7897761,-79.8525026
PAST SALE,May-30-2019,Condo/Co-op,1481 Center St #1206,Mount Pleasant,SC,29464,239500,2,2,Bay Club Sea Lofts,1000,,1987,493,240,288,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-1206/home/108121025,Charleston Trident MLS,19012595,32.7912567,-79.8495286
PAST SALE,,Condo/Co-op,269 Alexandra Dr #7,Mt Pleasant,SC,29464,220500,2,2,,976,,1986,,226,,,http://www.redfin.com/SC/Mt-Pleasant/269-Alexandra-Dr-29464/unit-7/home/108039506,,,32.8061898,-79.8968446
PAST SALE,April-3-2020,Condo/Co-op,333 W Coleman Blvd Unit G/333,Mount Pleasant,SC,29464,222500,2,2,Woodscape,905,,1983,184,246,275,Sold,http://www.redfin.com/SC/Mt-Pleasant/333-W-Coleman-Blvd-29464/unit-G333/home/108122757,Charleston Trident MLS,19027681,32.7964315,-79.8880589
PAST SALE,,Condo/Co-op,1481 Center St Ext #1203,Mt Pleasant,SC,29464,234000,2,2,,1000,,1987,,234,,,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-1203/home/108088666,,,32.7912567,-79.8495286
PAST SALE,November-4-2019,Condo/Co-op,1501 Ben Sawyer Blvd #1525,Mount Pleasant,SC,29464,179000,2,1,Marsh Grass Condominiums,750,,1975,335,239,285,Sold,http://www.redfin.com/SC/Mt-Pleasant/1501-Ben-Sawyer-Blvd-29464/unit-1525/home/68868626,Charleston Trident MLS,19027339,32.7897761,-79.8525026
PAST SALE,November-14-2018,Condo/Co-op,1481 Center St #501,Mount Pleasant,SC,29464,238000,2,2,Bay Club,1000,,1987,690,238,288,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-501/home/108186439,Charleston Trident MLS,18025536,32.7912567,-79.8495286
PAST SALE,June-14-2019,Condo/Co-op,268 Alexandra Dr #7,Mount Pleasant,SC,29464,218500,2,2,East Bridge Town Lofts,976,,1986,478,224,319,Sold,http://www.redfin.com/SC/Mt-Pleasant/268-Alexandra-Dr-29464/unit-7/home/68596650,Charleston Trident MLS,19011595,32.80616,-79.896735
PAST SALE,May-12-2020,Condo/Co-op,271 Alexandra Dr #12,Mount Pleasant,SC,29464,219000,2,2,East Bridge Town Lofts,976,,1986,145,224,320,Sold,http://www.redfin.com/SC/Mt-Pleasant/271-Alexandra-Dr-29464/unit-12/home/170515926,Charleston Trident MLS,20003621,32.806118,-79.8964861
PAST SALE,February-19-2020,Condo/Co-op,273 Alexandra Dr #9,Mount Pleasant,SC,29464,210000,2,2,East Bridge Town Lofts,976,,1986,228,215,320,Sold,http://www.redfin.com/SC/Mt-Pleasant/273-Alexandra-Dr-29464/unit-9/home/68555352,Charleston Trident MLS,19033105,32.80616,-79.8967352
PAST SALE,October-28-2019,Condo/Co-op,268 Alexandra Dr #4,Mount Pleasant,SC,29464,213000,2,2,East Bridge Town Lofts,976,,1986,342,218,319,Sold,http://www.redfin.com/SC/Mt-Pleasant/268-Alexandra-Dr-29464/unit-4/home/68596649,Charleston Trident MLS,19023765,32.80616,-79.896735
PAST SALE,,Condo/Co-op,269 Alexandra Dr #7,Mt Pleasant,SC,29464,225000,2,2,,976,,1986,,231,,,http://www.redfin.com/SC/Mt-Pleasant/269-Alexandra-Dr-29464/unit-7/home/108049809,,,32.8061898,-79.8968446
PAST SALE,,Condo/Co-op,269 Alexandra Dr #6,Mt Pleasant,SC,29464,195000,2,2,,976,,1986,,200,,,http://www.redfin.com/SC/Mt-Pleasant/269-Alexandra-Dr-29464/unit-6/home/108169833,,,32.8061898,-79.8968446
PAST SALE,,Condo/Co-op,1011 Basildon Rd #1011,Mt Pleasant,SC,29466,190000,2,2,,982,,2006,,193,,,http://www.redfin.com/SC/Mt-Pleasant/1011-Basildon-Rd-29466/unit-1011/home/68663193,,,32.892426,-79.798265
PAST SALE,April-7-2020,Condo/Co-op,1240 Fairmont Ave Unit 17/3,Mount Pleasant,SC,29464,228500,2,1,Village Oaks of Mt Pleasant,960,,1979,180,238,214,Sold,http://www.redfin.com/SC/Mt-Pleasant/1240-Fairmont-Ave-29464/unit-17-3/home/68692153,Charleston Trident MLS,19031397,32.7913039,-79.867904
PAST SALE,October-23-2019,Condo/Co-op,2011 N Hwy 17 Unit 1400a,Mount Pleasant,SC,29466,169000,2,1,The Meridian,898,,1993,347,188,310,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-1400A/home/108186049,Charleston Trident MLS,19023070,32.8342818,-79.8219704
PAST SALE,May-15-2020,Condo/Co-op,1481 Center St #1801,Mount Pleasant,SC,29464,248000,2,2,Bay Club Sea Lofts,1000,435,1987,142,248,347,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-1801/home/108167282,Charleston Trident MLS,20008254,32.7912567,-79.8495286
PAST SALE,July-26-2019,Condo/Co-op,337 W Coleman Blvd Unit 341c,Mount Pleasant,SC,29464,225000,2,2,Woodscape,905,,1983,436,249,275,Sold,http://www.redfin.com/SC/Mt-Pleasant/337-W-Coleman-Blvd-29464/unit-341-C/home/103641382,Charleston Trident MLS,19014177,32.796337,-79.887726
PAST SALE,,Condo/Co-op,1481 Center St Ext #1607,Mt Pleasant,SC,29464,232000,2,2,,1000,,1987,,232,,,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-1607/home/108120971,,,32.7913288,-79.8499733
PAST SALE,,Condo/Co-op,940 Lansing Dr Unit 940-C,Mt Pleasant,SC,29464,205000,2,1,,820,,1965,,250,,,http://www.redfin.com/SC/Mt-Pleasant/940-Lansing-Dr-29464/unit-940-C/home/108109527,,,32.8034796,-79.8875157
PAST SALE,March-16-2020,Condo/Co-op,2011 N Highway 17 Unit 1800 R,Mount Pleasant,SC,29466,165000,2,1,The Meridian,900,,1993,202,183,341,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-1800R/home/108167998,Charleston Trident MLS,19026699,32.8342818,-79.8219704
PAST SALE,July-31-2020,Condo/Co-op,2011 N Highway 17 Unit 1600f,Mount Pleasant,SC,29466,161000,2,1,The Meridian,900,,1993,65,179,341,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-1600F/home/108079768,Charleston Trident MLS,20004687,32.8342818,-79.8219704
PAST SALE,,Condo/Co-op,1501 Ben Sawyer Blvd #1509,Mt Pleasant,SC,29464,145000,2,1,,750,,1975,,193,,,http://www.redfin.com/SC/Mt-Pleasant/1501-Ben-Sawyer-Blvd-29464/unit-1509/home/108173425,,,32.789776,-79.852503
PAST SALE,March-2-2020,Condo/Co-op,1481 Center St #1001,Mount Pleasant,SC,29464,238000,2,2,Bay Club Sea Lofts,1000,,1987,216,238,347,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-1001/home/108121039,Charleston Trident MLS,20001847,32.7912567,-79.8495286
PAST SALE,January-24-2020,Condo/Co-op,1481 Center St #103,Mount Pleasant,SC,29464,300000,2,2,Bay Club,1000,,1987,254,300,285,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-103/home/106671668,Charleston Trident MLS,19016270,32.7912567,-79.8495286
PAST SALE,June-17-2019,Condo/Co-op,1481 Center St #508,Mount Pleasant,SC,29464,236000,2,2,Bay Club Homes,1000,,1987,475,236,288,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-508/home/108039454,Charleston Trident MLS,19010603,32.7912567,-79.8495286
PAST SALE,May-4-2020,Condo/Co-op,1481 Center St #1601,Mount Pleasant,SC,29464,228000,2,2,Bay Club Sea Lofts,1000,,1987,153,228,300,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-1601/home/108039516,Charleston Trident MLS,19028257,32.7912567,-79.8495286
PAST SALE,,Condo/Co-op,1387 Cassidy Ct Unit 1387B,Mt Pleasant,SC,29464,299500,2,2,,1000,,1986,,300,,,http://www.redfin.com/SC/Mt-Pleasant/1387-Cassidy-Ct-29464/unit-1387B/home/68893920,,,32.7955493,-79.8552521
PAST SALE,,Condo/Co-op,269 Alexandra Dr #16,Mt Pleasant,SC,29464,220000,2,2,,976,,1986,,225,,,http://www.redfin.com/SC/Mt-Pleasant/269-Alexandra-Dr-29464/unit-16/home/108169765,,,32.8061898,-79.8968446
PAST SALE,,Condo/Co-op,269 Alexandra Dr #12,Mt Pleasant,SC,29464,219000,2,2,,976,,1986,,224,,,http://www.redfin.com/SC/Mt-Pleasant/269-Alexandra-Dr-29464/unit-12/home/108076848,,,32.8061898,-79.8968446
PAST SALE,May-28-2020,Condo/Co-op,2011 N Highway 17 Unit 1200f,Mount Pleasant,SC,29466,215000,2,1,The Meridian,912,435,1993,129,236,310,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-1200F/home/102516506,Charleston Trident MLS,20003089,32.8342818,-79.8219704
PAST SALE,April-15-2019,Condo/Co-op,333 W Coleman Blvd Unit F,Mount Pleasant,SC,29464,213525,2,2,Woodscape,905,,1983,538,236,275,Sold,http://www.redfin.com/SC/Mt-Pleasant/333-W-Coleman-Blvd-29464/unit-F/home/104293812,Charleston Trident MLS,19007382,32.7964315,-79.8880589
PAST SALE,March-21-2019,Condo/Co-op,264 Alexandra Dr #13,Mount Pleasant,SC,29464,210000,2,2,East Bridge Town Lofts,976,,1986,563,215,303,Sold,http://www.redfin.com/SC/Mt-Pleasant/264-Alexandra-Dr-29464/unit-13/home/68596507,Charleston Trident MLS,19002303,32.8076345,-79.8979732
PAST SALE,,Condo/Co-op,269 Alexandra Dr #11,Mt Pleasant,SC,29464,205000,2,2,,976,,1986,,210,,,http://www.redfin.com/SC/Mt-Pleasant/269-Alexandra-Dr-29464/unit-11/home/108185558,,,32.8061898,-79.8968446
PAST SALE,June-3-2019,Condo/Co-op,337 W Coleman Blvd Unit E/333,Mount Pleasant,SC,29464,215000,2,2,Woodscape,905,,1983,489,238,,Sold,http://www.redfin.com/SC/Mt-Pleasant/337-W-Coleman-Blvd-29464/unit-E-333/home/164420268,Charleston Trident MLS,19012413,32.796337,-79.887726
PAST SALE,,Condo/Co-op,337 W Coleman Blvd Unit G341,Mt Pleasant,SC,29464,225000,2,2,,905,,1983,,249,,,http://www.redfin.com/SC/Mt-Pleasant/337-W-Coleman-Blvd-29464/unit-G341/home/103708281,,,32.796337,-79.887726
PAST SALE,August-19-2020,Condo/Co-op,1240 Fairmont Ave #16,Mount Pleasant,SC,29464,222000,2,1,Village Oaks of Mt Pleasant,960,,,46,231,214,Sold,http://www.redfin.com/SC/Mt-Pleasant/1240-Fairmont-Ave-29464/unit-16/home/68597701,Charleston Trident MLS,20015123,32.7913039,-79.867904
PAST SALE,October-15-2018,Condo/Co-op,1293 Mathis Ferry Rd,Mount Pleasant,SC,29464,188500,2,1.5,Parish Place,950,,1971,720,198,190,Sold,http://www.redfin.com/SC/Mt-Pleasant/1293-Mathis-Ferry-Rd-29464/unit-1293/home/68597721,Charleston Trident MLS,18023253,32.8209124,-79.855074
PAST SALE,February-20-2020,Condo/Co-op,271 Alexandra Dr #5,Mount Pleasant,SC,29464,216000,2,2,East Bridge Town Lofts,970,,1986,227,223,320,Sold,http://www.redfin.com/SC/Mt-Pleasant/271-Alexandra-Dr-29464/unit-5/home/68596978,Charleston Trident MLS,19032587,32.80616,-79.8967352
PAST SALE,November-5-2018,Condo/Co-op,265 Alexandra Dr #4,Mount Pleasant,SC,29464,195650,2,2,East Bridge Town Lofts,976,,1986,699,200,304,Sold,http://www.redfin.com/SC/Mt-Pleasant/265-Alexandra-Dr-29464/unit-4/home/68597038,Charleston Trident MLS,18025095,32.8070827,-79.8976233
PAST SALE,February-26-2019,Condo/Co-op,1481 Center St #504,Mount Pleasant,SC,29464,239500,2,2,Bay Club Sea Lofts,1000,,1986,586,240,288,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-504/home/108169162,Charleston Trident MLS,18028087,32.7913288,-79.8499733
PAST SALE,April-15-2019,Condo/Co-op,1481 Center Street Ext #905,Mount Pleasant,SC,29464,265000,2,2,Bay Club Sea Lofts,1000,,1987,538,265,288,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-905/home/108076764,Charleston Trident MLS,19008667,32.7912567,-79.8495286
PAST SALE,April-26-2019,Condo/Co-op,1481 Center Street Ext #1807,Mount Pleasant,SC,29464,250000,2,2,Bay Club Sea Lofts,1000,,1987,527,250,288,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-1807/home/108143322,Charleston Trident MLS,19005554,32.7912567,-79.8495286
PAST SALE,October-12-2018,Condo/Co-op,2011 N Highway 17 Unit 1400e,Mount Pleasant,SC,29466,155000,2,1,The Meridian,898,,1993,723,173,302,Sold,http://www.redfin.com/SC/Mt-Pleasant/2011-N-Hwy-17-29466/unit-1400E/home/108171122,Charleston Trident MLS,18024005,32.8342818,-79.8219704
PAST SALE,December-17-2018,Condo/Co-op,341 W Coleman Blvd Unit B/341,Mount Pleasant,SC,29464,221000,2,2,Woodscape,905,,1983,657,244,275,Sold,http://www.redfin.com/SC/Mt-Pleasant/341-W-Coleman-Blvd-29464/unit-B-341/home/146984597,Charleston Trident MLS,18025059,32.796226,-79.8874758
PAST SALE,May-16-2019,Condo/Co-op,1481 Center Street Ext #2008,Mount Pleasant,SC,29464,198000,2,2,Bay Club Homes,800,,1987,507,248,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1481-Center-St-Ext-29464/unit-2008/home/108078765,Charleston Trident MLS,19014724,32.7912567,-79.8495286
PAST SALE,,Condo/Co-op,337 W Coleman Blvd Unit C341,Mt Pleasant,SC,29464,225000,2,2,,905,,1983,,249,,,http://www.redfin.com/SC/Mt-Pleasant/337-W-Coleman-Blvd-29464/unit-C341/home/108080806,,,32.796337,-79.887726
PAST SALE,May-20-2020,Condo/Co-op,1664-A Marsh Harbor Ln,Mount Pleasant,SC,29464,647500,2,2.5,Marsh Harbor,1814,435,1986,137,357,942,Sold,http://www.redfin.com/SC/Mt-Pleasant/1664-Marsh-Harbor-Ln-29464/unit-A/home/68851155,Charleston Trident MLS,20004572,32.774098,-79.84568
PAST SALE,October-11-2019,Condo/Co-op,3505 Billings St,Mount Pleasant,SC,29466,280000,2,2.5,Hamlin Plantation,1808,2613,2002,359,155,83,Sold,http://www.redfin.com/SC/Mt-Pleasant/3505-Billings-St-29466/home/68920277,Charleston Trident MLS,19020020,32.8478027,-79.7833737
PAST SALE,June-25-2019,Condo/Co-op,1361 Kingsford Ln,Mount Pleasant,SC,29466,230000,2,2,Dunes West,1633,,2003,467,141,17,Sold,http://www.redfin.com/SC/Mt-Pleasant/1361-Kingsford-Ln-29466/unit-1361/home/68593049,Charleston Trident MLS,19006510,32.891651,-79.805844
PAST SALE,August-12-2019,Condo/Co-op,1518 Deene Park Cir,Mount Pleasant,SC,29466,248000,2,2,Dunes West,1633,,2000,419,152,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/1518-Deene-Park-Cir-29466/unit-1518/home/68642786,Charleston Trident MLS,18029226,32.892448,-79.808102
PAST SALE,June-11-2019,Condo/Co-op,253 Cooper River Dr,Mount Pleasant,SC,29464,1010000,2,2.5,Tides Condominiums,2087,,2008,481,484,991,Sold,http://www.redfin.com/SC/Mt-Pleasant/253-Cooper-River-Dr-29464/unit-253/home/68928210,Charleston Trident MLS,19007562,32.804658,-79.902424
PAST SALE,June-10-2020,Condo/Co-op,155 Wingo Way #464,Mount Pleasant,SC,29464,1000000,2,2.5,Tides IV Condominiums,1850,,2016,116,541,955,Sold,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-464/home/145329291,Charleston Trident MLS,20000267,32.803666,-79.8988628
PAST SALE,November-21-2018,Condo/Co-op,243 Cooper River Drive Dr,Mount Pleasant,SC,29464,1000000,2,2.5,Tides Condominiums,2083,,2008,683,480,971,Sold,http://www.redfin.com/SC/Mt-Pleasant/243-Cooper-River-Dr-29464/unit-243/home/68596430,Charleston Trident MLS,18017753,32.804658,-79.902424
PAST SALE,December-16-2019,Condo/Co-op,241 S Plaza Ct #308,Mount Pleasant,SC,29464,788000,2,2.5,Renaissance On Chas Harbor,2186,,2002,293,360,1140,Sold,http://www.redfin.com/SC/Mt-Pleasant/241-S-Plaza-Ct-29464/unit-308/home/68553325,Charleston Trident MLS,19018238,32.797369,-79.903699
PAST SALE,December-2-2019,Condo/Co-op,236 Fair Sailing Rd #35,Mount Pleasant,SC,29466,274000,2,3.5,Dunes West,1720,,2005,307,159,410,Sold,http://www.redfin.com/SC/Mt-Pleasant/236-Fair-Sailing-Rd-29466/unit-35/home/68592550,Charleston Trident MLS,19027041,32.905228,-79.821165
PAST SALE,,Condo/Co-op,155 Wingo Way #454,Mt Pleasant,SC,29464,1200000,2,2.5,,1659,,2016,,723,,,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-454/home/109043793,,,32.8037058,-79.8988515
PAST SALE,December-9-2019,Condo/Co-op,155 Wingo Way #462,Mount Pleasant,SC,29464,1001500,2,2,Tides IV Condominiums,1850,,2016,300,541,944,Sold,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-462/home/104096273,Charleston Trident MLS,19014067,32.8037058,-79.8988515
PAST SALE,March-23-2020,Condo/Co-op,231 Cooper River Dr,Mount Pleasant,SC,29464,1130000,2,2.5,Tides Condominiums,2673,,2008,195,423,1251,Sold,http://www.redfin.com/SC/Mt-Pleasant/231-Cooper-River-Dr-29464/unit-231/home/68688944,Charleston Trident MLS,20002375,32.804658,-79.902424
PAST SALE,March-27-2020,Condo/Co-op,1427 Wellbrooke Ln #1427,Mount Pleasant,SC,29466,235000,2,2,Dunes West,1633,,2002,191,144,33,Sold,http://www.redfin.com/SC/Mt-Pleasant/1427-Wellbrooke-Ln-29466/unit-1427/home/68593052,Charleston Trident MLS,20004281,32.89184,-79.806159
PAST SALE,July-23-2019,Condo/Co-op,1468 Ellington Woods Blvd,Mount Pleasant,SC,29466,252450,2,2,Dunes West,1633,,2002,439,155,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/1468-Ellington-Woods-Blvd-29466/unit-1468/home/87092428,Charleston Trident MLS,18030819,32.89185,-79.805764
PAST SALE,May-30-2019,Condo/Co-op,401 Kinloss Country Ln,Mount Pleasant,SC,29466,305000,2,2.5,Charleston National,1972,,2006,493,155,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/401-Kinloss-Country-Ln-29466/unit-401/home/68901597,Charleston Trident MLS,19009590,32.860674,-79.769394
PAST SALE,June-3-2019,Condo/Co-op,803 Balgrove Ct,Mount Pleasant,SC,29466,315000,2,2.5,Charleston National,1800,,2006,489,175,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/803-Balgrove-Ct-29466/unit-803/home/68845445,Charleston Trident MLS,19006656,32.860674,-79.769394
PAST SALE,November-2-2018,Condo/Co-op,251 Cooper River Dr,Mount Pleasant,SC,29464,1172500,2,2.5,Tides Condominiums,2673,,2008,702,439,1168,Sold,http://www.redfin.com/SC/Mt-Pleasant/251-Cooper-River-Dr-29464/unit-251/home/68870910,Charleston Trident MLS,18010600,32.804658,-79.902424
PAST SALE,January-15-2020,Condo/Co-op,256 Fair Sailing Rd,Mount Pleasant,SC,29466,270000,2,2.5,Dunes West,1820,,2005,263,148,410,Sold,http://www.redfin.com/SC/Mt-Pleasant/256-Fair-Sailing-Rd-29466/unit-40/home/68592549,Charleston Trident MLS,19016231,32.905991,-79.820999
PAST SALE,,Condo/Co-op,142 Cooper River Dr #142,Mt Pleasant,SC,29464,1110000,2,2.5,,1926,,2007,,576,,,http://www.redfin.com/SC/Mt-Pleasant/142-Cooper-River-Dr-29464/unit-142/home/68596418,,,32.804658,-79.902424
PAST SALE,January-3-2019,Condo/Co-op,155 Wingo Way #472,Mount Pleasant,SC,29464,1040000,2,2.5,Tides IV Condominiums,1850,,2016,640,562,,Sold,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-472/home/113292748,Charleston Trident MLS,18020363,32.8037058,-79.8988515
PAST SALE,May-16-2019,Condo/Co-op,155 Wingo Way #435,Mount Pleasant,SC,29464,875000,2,2.5,Tides IV Condominiums,1800,,2016,507,486,898,Sold,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-435/home/101838646,Charleston Trident MLS,19006849,32.8037058,-79.8988515
PAST SALE,,Condo/Co-op,126 N Plaza Ct #106,Mt Pleasant,SC,29464,826000,2,2.5,,2157,,2002,,383,,,http://www.redfin.com/SC/Mt-Pleasant/126-N-Plaza-Ct-29464/unit-106/home/68884462,,,32.797369,-79.903699
PAST SALE,September-15-2020,Condo/Co-op,1512 Deene Park Cir,Mount Pleasant,SC,29466,257000,2,2,Dunes West,1633,,2000,19,157,,Sold,http://www.redfin.com/SC/Mt-Pleasant/1512-Deene-Park-Cir-29466/home/145684559,Charleston Trident MLS,20019041,32.892356,-79.807813
PAST SALE,September-18-2020,Condo/Co-op,151 Cooper River Dr,Mount Pleasant,SC,29464,1570000,2,2.5,Tides Condominiums,2673,,2007,16,587,1251,Sold,http://www.redfin.com/SC/Mt-Pleasant/151-Cooper-River-Dr-29464/unit-151/home/68627158,Charleston Trident MLS,20023892,32.804658,-79.902424
PAST SALE,,Condo/Co-op,328 Cooper River Dr #328,Mt Pleasant,SC,29464,1130000,2,2.5,,1920,,2008,,589,,,http://www.redfin.com/SC/Mt-Pleasant/328-Cooper-River-Dr-29464/unit-328/home/68928221,,,32.804658,-79.902424
PAST SALE,September-18-2020,Condo/Co-op,247 Cooper River Dr,Mount Pleasant,SC,29464,905000,2,2.5,Tides Condominiums,2087,,2008,16,434,1040,Sold,http://www.redfin.com/SC/Mt-Pleasant/247-Cooper-River-Dr-29464/unit-247/home/68596431,Charleston Trident MLS,20003699,32.804658,-79.902424
PAST SALE,September-15-2020,Condo/Co-op,155 Wingo Way #422,Mount Pleasant,SC,29464,875000,2,2.5,Tides IV Condominiums,1850,,2016,19,473,973,Sold,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-422/home/68551252,Charleston Trident MLS,19028256,32.8037058,-79.8988515
PAST SALE,May-9-2019,Condo/Co-op,217 Cooper River Dr,Mount Pleasant,SC,29464,650000,2,2,Tides Condominiums,1550,,2008,514,419,805,Sold,http://www.redfin.com/SC/Mt-Pleasant/217-Cooper-River-Dr-29464/unit-217/home/68596425,Charleston Trident MLS,18031445,32.804658,-79.902424
PAST SALE,,Condo/Co-op,155 Wingo Way #431,Mt Pleasant,SC,29464,889000,2,2.5,,1671,,2016,,532,,,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-431/home/104097644,,,32.803666,-79.8988628
PAST SALE,August-14-2020,Condo/Co-op,1412 Belcourt Ln #1412,Mount Pleasant,SC,29466,249900,2,2,Dunes West,1633,,2001,51,153,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/1412-Belcourt-Ln-29466/home/68592061,Charleston Trident MLS,20014480,32.8915736,-79.8074302
PAST SALE,March-12-2020,Condo/Co-op,211 S Plaza Ct Unit T-5,Mount Pleasant,SC,29464,859500,2,2.5,Renaissance On Chas Harbor,2279,,2002,206,377,1140,Sold,http://www.redfin.com/SC/Mt-Pleasant/211-S-Plaza-Ct-29464/unit-T-5/home/108077904,Charleston Trident MLS,19021133,32.797369,-79.903699
PAST SALE,November-7-2018,Condo/Co-op,153 N Plaza Ct #403,Mount Pleasant,SC,29464,1469000,2,2,Renaissance On Chas Harbor,2575,,2002,697,570,1140,Sold,http://www.redfin.com/SC/Mt-Pleasant/153-N-Plaza-Ct-29464/unit-403/home/68694451,Charleston Trident MLS,18019151,32.797369,-79.903699
PAST SALE,,Condo/Co-op,124 Cooper River Dr #124,Mt Pleasant,SC,29464,825000,2,2.5,,1404,,2007,,588,,,http://www.redfin.com/SC/Mt-Pleasant/124-Cooper-River-Dr-29464/unit-124/home/68596401,,,32.804658,-79.902424
PAST SALE,July-24-2019,Condo/Co-op,113 N Plaza Ct,Mount Pleasant,SC,29464,740000,2,2.5,Renaissance On Chas Harbor,2050,,2002,438,361,1140,Sold,http://www.redfin.com/SC/Mt-Pleasant/Plaza-Ct-29464/home/68688821,Charleston Trident MLS,19007773,32.7971934,-79.9029148
PAST SALE,March-16-2020,Condo/Co-op,112 N Plaza Ct Unit T-2,Mount Pleasant,SC,29464,695000,2,2.5,Renaissance On Chas Harbor,2050,,2002,202,339,1140,Sold,http://www.redfin.com/SC/Mt-Pleasant/112-N-Plaza-Ct-29464/unit-T-2/home/68547706,Charleston Trident MLS,19017458,32.797369,-79.903699
PAST SALE,,Condo/Co-op,724 S Shelmore Blvd Ste 103,Mt Pleasant,SC,29464,490000,2,3,,1842,,2007,,266,,,http://www.redfin.com/SC/Mt-Pleasant/724-S-Shelmore-Blvd-29464/unit-103/home/68597714,,,32.8114212,-79.8771161
PAST SALE,May-16-2019,Condo/Co-op,1551 Ben Sawyer Blvd Unit 2a,Mount Pleasant,SC,29464,700000,2,2.5,Simmons Pointe,1865,,1989,507,375,651,Sold,http://www.redfin.com/SC/Mt-Pleasant/1551-Ben-Sawyer-Blvd-29464/unit-2-A/home/171620537,Charleston Trident MLS,19008405,32.7865151,-79.85214
PAST SALE,June-1-2020,Condo/Co-op,252 Cooper River Dr,Mount Pleasant,SC,29464,900000,2,2.5,Tides Condominiums,2087,,2008,125,431,1017,Sold,http://www.redfin.com/SC/Mt-Pleasant/252-Cooper-River-Dr-29464/unit-252/home/68928219,Charleston Trident MLS,19028694,32.804658,-79.902424
PAST SALE,February-21-2019,Condo/Co-op,155 Wingo Way #437,Mount Pleasant,SC,29464,973000,2,2.5,Tides IV Condominiums,1850,,2016,591,526,940,Sold,http://www.redfin.com/SC/Mt-Pleasant/155-Wingo-Way-29464/unit-437/home/68551277,Charleston Trident MLS,18010307,32.8037058,-79.8988515
PAST SALE,April-17-2020,Condo/Co-op,1735 Wyngate Cir,Mount Pleasant,SC,29466,249000,2,2.5,Dunes West,1598,,1999,170,156,35,Sold,http://www.redfin.com/SC/Mt-Pleasant/1735-Wyngate-Cir-29466/unit-1735/home/68643943,Charleston Trident MLS,20002519,32.8948231,-79.8070422
PAST SALE,February-7-2020,Condo/Co-op,804 Balgrove Ct,Mount Pleasant,SC,29466,305000,2,2.5,Charleston National,2077,,2006,240,147,34,Sold,http://www.redfin.com/SC/Mt-Pleasant/804-Balgrove-Ct-29466/home/68891175,Charleston Trident MLS,19020203,32.860674,-79.769394
